Date,spyOpen,spyHigh,spyLow,spyClose,spyAdj Close,spyVolume,goldOpen,goldHigh,goldLow,goldClose,goldAdj Close,goldVolume,oilOpen,oilHigh,oilLow,oilClose,oilAdj Close,oilVolume,japanOpen,japanHigh,japanLow,japanClose,japanAdj Close,japanVolume,btcOpen,btcHigh,btcLow,btcClose,btcAdj Close,btcVolume,lqdOpen,lqdHigh,lqdLow,lqdClose,lqdAdj Close,lqdVolume,tltOpen,tltHigh,tltLow,tltClose,tltAdj Close,tltVolume,euroUSDOpen,euroUSDHigh,euroUSDLow,euroUSDClose,euroUSDAdj Close,euroUSDVolume
2015-01-21,201.5,203.66000400000001,200.940002,203.080002,182.95401,122942700,1295.199951,1303.5,1286.699951,1293.699951,1293.699951,157.0,46.689999,48.200001,46.549999,47.779999,47.779999,438892.0,17308.720703,17329.029297,17181.550781,17280.480469,17280.480469,136000.0,211.378006,227.787994,211.212006,226.89700299999998,226.89700299999998,29924600,122.08000200000001,122.110001,121.32,121.629997,102.27301,1878000,135.199997,135.58999599999999,132.96000700000002,133.399994,117.46446200000001,9803900,1.154668,1.1664,1.154374,1.154694,1.154694,0.0
2015-01-22,203.990005,206.259995,202.330002,206.100006,185.674652,174356000,1293.199951,1302.099976,1283.5,1300.699951,1300.699951,78.0,47.349998,49.09,45.869999,46.310001,46.310001,340252.0,17306.640625,17355.740234,17229.210938,17329.019531,17329.019531,121900.0,227.32200600000002,237.018997,226.434006,233.40600600000002,233.40600600000002,33544600,121.879997,121.959999,121.25,121.57,102.222588,1938400,134.0,134.179993,132.279999,132.919998,117.041847,10200000,1.161697,1.164289,1.1414,1.161535,1.161535,0.0
2015-01-23,205.78999299999998,206.100006,204.809998,204.970001,184.656647,117516800,1299.800049,1299.800049,1292.599976,1292.599976,1292.599976,131.0,46.630001,47.759997999999996,45.209998999999996,45.59,45.59,426829.0,17520.630859,17532.060547,17460.759766,17511.75,17511.75,132500.0,233.516998,234.84500099999997,225.19599900000003,232.878998,232.878998,24621700,122.089996,122.410004,122.040001,122.279999,102.81958,1436300,134.300003,135.119995,134.149994,134.770004,118.67080700000001,7334600,1.134649,1.137398,1.11218,1.134675,1.134675,0.0
2015-01-26,204.71000700000002,205.559998,203.850006,205.449997,185.08909599999998,92009700,1289.5,1290.599976,1279.400024,1279.400024,1279.400024,23.0,45.200001,46.41,44.349998,45.150002,45.150002,374289.0,17285.710938,17471.939453,17285.710938,17468.519531,17468.519531,111600.0,254.07899500000002,309.384003,254.07899500000002,273.472992,273.472992,106794000,122.349998,122.470001,122.0,122.25,102.79435,2347900,134.83999599999999,135.190002,134.050003,134.360001,118.309822,5966500,1.114082,1.128399,1.114082,1.1125450000000001,1.1125450000000001,0.0
2015-01-27,202.970001,204.119995,201.740005,202.740005,182.64764399999999,134044600,1277.199951,1291.699951,1277.199951,1291.699951,1291.699951,26.0,45.130001,46.549999,44.810001,46.23,46.23,310638.0,17649.400391,17768.410156,17633.470703,17768.300781,17768.300781,139700.0,273.166992,275.480011,250.653,263.475006,263.475006,44399000,122.68,122.83000200000001,122.199997,122.339996,102.870026,1268000,135.729996,136.130005,134.149994,134.570007,118.494743,8079600,1.1251,1.142,1.1226,1.124771,1.124771,0.0
2015-01-28,204.169998,204.28999299999998,199.91000400000001,200.139999,180.305298,168514300,1285.900024,1286.800049,1285.900024,1285.900024,1285.900024,20.0,45.830002,45.830002,44.080002,44.450001,44.450001,313141.0,17615.929688,17850.589844,17615.929688,17795.730469,17795.730469,141900.0,263.35101299999997,266.535004,227.04600499999998,233.914993,233.914993,44352200,122.389999,123.339996,122.370003,123.16999799999999,103.567947,1367900,134.75,137.41000400000001,134.699997,136.770004,120.43191499999999,12230300,1.136699,1.1382,1.13078,1.136738,1.136738,0.0
2015-01-29,200.380005,202.300003,198.679993,201.990005,181.97198500000002,173585400,1283.300049,1285.400024,1251.0,1254.599976,1254.599976,180387.0,44.43,44.959998999999996,43.580002,44.529999,44.529999,365440.0,17666.910156,17778.830078,17575.099609,17606.220703,17606.220703,140000.0,233.348007,238.705994,220.712006,233.513,233.513,32213400,122.860001,123.029999,122.690002,122.879997,103.324112,1674500,136.119995,136.669998,135.46000700000002,135.869995,119.639404,8881400,1.128477,1.1368,1.1264049999999999,1.1281459999999999,1.1281459999999999,0.0
2015-01-30,200.570007,202.169998,199.130005,199.449997,179.683716,197729700,1258.0,1284.300049,1257.0,1278.5,1278.5,67983.0,44.630001,48.349998,44.310001,48.240002000000004,48.240002000000004,300732.0,17788.740234,17808.470703,17661.099609,17674.390625,17674.390625,173500.0,232.77200299999998,242.850998,225.839005,226.42500299999998,226.42500299999998,26605200,123.550003,123.900002,123.43,123.889999,104.173355,3499000,137.71000700000002,138.5,137.179993,138.279999,121.76149,14871200,1.133735,1.1364,1.128599,1.133556,1.133556,0.0
2015-02-02,200.050003,202.029999,197.860001,201.919998,181.90892,163107000,1284.099976,1284.099976,1266.0,1276.199951,1276.199951,8626.0,47.59,50.560001,46.669998,49.57,49.57,454142.0,17536.609375,17628.400391,17459.449219,17558.039063,17558.039063,136000.0,226.49099700000002,242.17500299999998,222.65899700000003,238.229004,238.229004,30612100,123.239998,123.720001,123.050003,123.66999799999999,104.270287,5684700,136.699997,137.919998,136.66000400000001,137.479996,121.30178799999999,13689900,1.130467,1.136,1.129293,1.130902,1.130902,0.0
2015-02-03,203.0,204.850006,202.550003,204.83999599999999,184.539536,124212900,1273.5,1284.699951,1255.300049,1259.699951,1259.699951,1654.0,49.790001000000004,54.240002000000004,49.689999,53.049999,53.049999,511409.0,17654.599609,17654.599609,17271.869141,17335.849609,17335.849609,169600.0,237.45399500000002,245.957001,224.483002,227.268005,227.268005,40783700,123.059998,123.190002,122.519997,122.66999799999999,103.427177,2828500,135.649994,135.78999299999998,134.369995,134.570007,118.73429099999998,14008700,1.133697,1.145001,1.13179,1.1341729999999999,1.1341729999999999,0.0
2015-02-04,203.919998,205.380005,203.509995,204.059998,183.83686799999998,134306700,1262.0,1271.599976,1256.800049,1263.800049,1263.800049,2380.0,51.669998,52.560001,47.950001,48.450001,48.450001,644919.0,17549.300781,17743.109375,17535.039063,17678.740234,17678.740234,187000.0,227.511002,230.05799900000002,221.11300699999998,226.85299700000002,226.85299700000002,26594300,122.260002,122.870003,122.190002,122.839996,103.570526,3209500,133.490005,134.990005,133.119995,134.800003,118.93721000000001,11360400,1.145685,1.148419,1.14042,1.145738,1.145738,0.0
2015-02-05,204.860001,206.300003,204.770004,206.119995,185.692703,97953200,1271.800049,1272.599976,1257.800049,1262.0,1262.0,668.0,48.669998,52.099998,47.360001000000004,50.48,50.48,577515.0,17589.210938,17619.339844,17484.669922,17504.619141,17504.619141,185000.0,227.664993,239.40499900000003,214.725006,217.11099199999998,217.11099199999998,22516400,122.589996,122.690002,122.360001,122.449997,103.24166899999999,1789300,134.0,134.229996,133.110001,133.320007,117.631355,8334600,1.131721,1.146,1.1316950000000001,1.131875,1.131875,0.0
2015-02-06,206.559998,207.240005,204.919998,205.550003,185.17918400000002,125672000,1265.0,1267.599976,1228.0,1233.900024,1233.900024,133.0,50.860001000000004,53.16,50.720001,51.689999,51.689999,596851.0,17696.179688,17700.669922,17603.070313,17648.5,17648.5,142500.0,216.923004,230.50999500000003,216.231995,222.266006,222.266006,24435300,121.959999,122.089996,121.139999,121.16999799999999,102.162468,2578400,132.050003,132.350006,130.58999599999999,130.96000700000002,115.54908799999998,13685600,1.147092,1.1476,1.132003,1.147197,1.147197,0.0
2015-02-09,204.770004,205.639999,204.139999,204.630005,184.35038799999998,87219000,1237.5,1242.300049,1235.400024,1240.800049,1240.800049,432.0,52.009997999999996,53.990002000000004,51.650002,52.860001000000004,52.860001000000004,584976.0,17790.310547,17799.490234,17653.609375,17711.929688,17711.929688,129500.0,223.38900800000002,223.977005,217.018997,220.11000099999998,220.11000099999998,27791300,121.559998,121.620003,121.110001,121.25,102.229912,2426900,131.970001,131.979996,130.75,130.75,115.363777,8025500,1.131478,1.136,1.127169,1.1314389999999999,1.1314389999999999,0.0
2015-02-10,205.880005,207.119995,204.679993,206.809998,186.314285,96164200,1237.5,1245.0,1231.199951,1231.599976,1231.599976,319.0,52.43,52.650002,49.860001000000004,50.02,50.02,536364.0,17662.669922,17673.269531,17550.029297,17652.679688,17652.679688,123900.0,220.281998,221.80700699999997,215.332001,219.839005,219.839005,21115100,121.230003,121.300003,120.889999,120.91999799999999,101.951698,2580300,130.139999,130.470001,129.440002,129.71000700000002,114.44618200000001,8290700,1.1326049999999999,1.135,1.1275600000000001,1.132695,1.132695,0.0
2015-02-12,207.889999,208.990005,206.970001,208.919998,188.215179,97545900,1217.900024,1229.800049,1217.900024,1220.099976,1220.099976,102.0,49.419998,51.599998,49.139998999999996,51.209998999999996,51.209998999999996,519272.0,17899.400391,18005.449219,17884.339844,17979.720703,17979.720703,181200.0,219.20799300000002,222.19900499999997,217.613998,221.76400800000002,221.76400800000002,15206200,121.0,121.440002,120.900002,121.309998,102.28050999999999,4045600,129.66000400000001,130.53999299999998,129.449997,129.520004,114.27854199999999,12548300,1.130825,1.1398190000000001,1.1306209999999999,1.1311959999999999,1.1311959999999999,0.0
2015-02-13,209.070007,209.83999599999999,208.759995,209.77999900000003,188.989975,93670400,1222.199951,1232.800049,1222.199951,1226.5,1226.5,99.0,51.349998,53.43,51.029999,52.779999,52.779999,563662.0,17892.099609,17962.109375,17864.550781,17913.359375,17913.359375,162000.0,221.96899399999998,240.25900299999998,221.26199300000002,235.42700200000002,235.42700200000002,42744400,121.290001,121.360001,120.82,120.83000200000001,101.87583199999999,2068700,129.509995,129.529999,128.08999599999999,128.190002,113.10506399999998,8325200,1.140485,1.145001,1.1382,1.1403940000000001,1.1403940000000001,0.0
2015-02-17,209.399994,210.32000699999998,209.100006,210.11000099999998,189.28729199999998,76968200,1227.699951,1234.0,1203.0,1208.099976,1208.099976,65.0,52.75,54.150002,50.810001,53.529999,53.529999,437072.0,17949.699219,18009.449219,17901.259766,17987.089844,17987.089844,142100.0,233.42199700000003,245.774994,232.313995,243.61000099999998,243.61000099999998,27363100,120.660004,120.779999,120.059998,120.269997,101.403633,2970300,127.800003,127.93,125.91999799999999,126.260002,111.40216799999999,14968800,1.133363,1.1442299999999999,1.132516,1.133401,1.133401,0.0
2015-02-18,209.66000400000001,210.22000099999997,209.33999599999999,210.13000499999998,189.305283,80652900,1207.099976,1210.199951,1197.800049,1199.699951,1199.699951,204.0,53.240002000000004,53.41,50.32,52.139998999999996,52.139998999999996,518799.0,18103.980469,18202.609375,18092.320313,18199.169922,18199.169922,171600.0,243.77999900000003,244.251007,232.33999599999999,236.326004,236.326004,25200800,120.339996,121.0,120.209999,120.699997,101.766159,3221900,126.82,127.739998,126.470001,127.010002,112.063911,14009200,1.140498,1.1415,1.13478,1.140472,1.140472,0.0
2015-02-19,209.41000400000001,210.419998,209.240005,209.979996,189.170181,91462500,1216.5,1220.0,1205.0,1207.099976,1207.099976,147.0,50.549999,52.139998999999996,49.150002,51.16,51.16,257476.0,18237.349609,18322.5,18237.349609,18264.789063,18264.789063,174100.0,236.41000400000001,242.67199700000003,235.59199500000003,240.28300499999997,240.28300499999997,18270500,120.639999,121.08000200000001,120.540001,120.68,101.749336,2765500,126.779999,127.449997,126.16999799999999,126.16999799999999,111.322701,8584800,1.140082,1.145001,1.13562,1.140004,1.140004,0.0
2015-02-20,209.479996,211.330002,208.729996,211.24000499999997,190.305283,140896400,1206.5,1213.099976,1199.099976,1204.400024,1204.400024,65.0,51.240002000000004,51.849998,49.91,50.34,50.34,125210.0,18336.5,18360.919922,18297.669922,18332.300781,18332.300781,146300.0,240.251007,247.100998,239.298996,243.77900699999998,243.77900699999998,23876700,121.019997,121.32,120.470001,120.860001,101.901115,1621100,127.050003,128.009995,126.0,126.540001,111.649193,12502500,1.136674,1.137599,1.12821,1.136674,1.136674,0.0
2015-02-23,210.940002,211.210007,210.479996,211.210007,190.27825900000002,74411100,1201.300049,1203.300049,1191.599976,1200.300049,1200.300049,51.0,50.75,50.990002000000004,48.669998,49.450001,49.450001,366125.0,18499.580078,18509.080078,18402.019531,18466.919922,18466.919922,157500.0,235.99499500000002,240.108994,232.42100499999998,238.891998,238.891998,16400000,121.150002,121.279999,121.059998,121.269997,102.246758,2191400,127.190002,128.169998,127.160004,127.989998,112.928551,7500500,1.137941,1.139302,1.12966,1.138148,1.138148,0.0
2015-02-24,211.11999500000002,212.05000299999998,210.75999500000003,211.809998,190.818771,72472300,1203.400024,1203.5,1193.800049,1196.900024,1196.900024,268.0,49.419998,50.330002,48.68,49.279999,49.279999,475383.0,18468.390625,18603.480469,18427.980469,18603.480469,18603.480469,145200.0,238.998001,239.90100099999998,236.401993,238.73500099999998,238.73500099999998,14200400,121.059998,122.099998,120.800003,122.059998,102.91288,1891700,127.650002,129.78999299999998,127.18,129.669998,114.41088899999998,11958300,1.133414,1.1347399999999999,1.12907,1.133299,1.133299,0.0
2015-02-25,211.66000400000001,212.24000499999997,211.22000099999997,211.63000499999998,190.656647,73061700,1204.300049,1204.599976,1201.0,1201.0,1201.0,151.0,49.16,51.279999,48.43,50.990002000000004,50.990002000000004,293101.0,18636.339844,18648.769531,18552.810547,18585.199219,18585.199219,139100.0,238.88999900000002,239.33999599999999,235.52999900000003,237.47000099999997,237.47000099999997,11496200,121.91999799999999,122.199997,121.739998,122.16999799999999,103.0056,2024500,129.46000700000002,130.389999,129.080002,130.229996,114.90496100000001,8019800,1.1340700000000001,1.1388,1.13378,1.133903,1.133903,0.0
2015-02-26,211.520004,211.710007,210.649994,211.38000499999998,190.431442,72697900,1204.800049,1219.0,1204.800049,1209.599976,1209.599976,570.0,51.0,51.220001,47.799999,48.169998,48.169998,429524.0,18587.869141,18790.830078,18587.130859,18785.789063,18785.789063,155500.0,237.337006,237.710007,234.257004,236.42599500000003,236.42599500000003,13619400,122.0,122.150002,121.440002,121.510002,102.44914200000001,1192200,129.699997,130.300003,128.399994,128.449997,113.33443500000001,11020500,1.1362729999999999,1.13788,1.12027,1.136364,1.136364,0.0
2015-02-27,211.25999500000003,211.580002,210.600006,210.66000400000001,189.78276100000002,108076000,1207.699951,1217.800049,1204.5,1212.599976,1212.599976,560.0,48.970001,49.939999,48.459998999999996,49.759997999999996,49.759997999999996,459584.0,18844.279297,18865.390625,18714.640625,18797.939453,18797.939453,174700.0,236.436005,256.653015,236.436005,253.82800299999997,253.82800299999997,44013900,121.540001,121.860001,121.309998,121.800003,102.69364200000001,2892800,129.020004,129.619995,128.270004,129.529999,114.28733100000001,9225100,1.12036,1.125,1.117681,1.120536,1.120536,0.0
2015-03-02,210.77999900000003,212.059998,210.72000099999997,211.99000499999997,190.980988,87491400,1214.300049,1222.699951,1204.900024,1207.699951,1207.699951,195.0,49.450001,51.040001000000004,48.709998999999996,49.59,49.59,399494.0,18869.400391,18939.169922,18775.230469,18826.880859,18826.880859,134800.0,260.35699500000004,276.300995,258.31298799999996,275.670013,275.670013,40465700,121.360001,121.360001,120.400002,120.41999799999999,101.80342900000001,4540700,129.0,129.070007,126.769997,126.870003,112.15858500000002,11324000,1.117094,1.12404,1.116395,1.116196,1.116196,0.0
2015-03-03,211.47000099999997,212.05000299999998,210.080002,211.11999500000002,190.197159,110325800,1201.5,1212.0,1195.0,1204.0,1204.0,124.0,49.799999,50.830002,49.450001,50.52,50.52,427177.0,18910.519531,18910.519531,18730.570313,18815.160156,18815.160156,154800.0,275.04599,285.79599,268.161011,281.701996,281.701996,50461300,120.5,120.769997,120.339996,120.349998,101.74427800000001,4737600,126.889999,127.370003,126.379997,126.410004,111.75193,8599000,1.117668,1.121401,1.1156,1.117905,1.117905,0.0
2015-03-04,210.399994,210.49000499999997,209.059998,210.229996,189.395355,114497200,1204.800049,1206.900024,1198.0,1200.599976,1200.599976,51.0,50.610001000000004,51.990002000000004,49.599998,51.529999,51.529999,370597.0,18716.779297,18732.660156,18586.839844,18703.599609,18703.599609,143300.0,281.98999,284.225006,268.12600699999996,273.09201,273.09201,41383000,120.660004,120.66999799999999,120.199997,120.269997,101.67660500000001,2703200,126.940002,127.040001,126.160004,126.449997,111.78730800000001,6478900,1.118406,1.118806,1.10628,1.118218,1.118218,0.0
2015-03-05,210.61999500000002,210.80000299999998,209.850006,210.460007,189.602554,76873000,1201.699951,1205.400024,1195.900024,1195.900024,1195.900024,27.0,51.619999,52.400002,50.610001000000004,50.759997999999996,50.759997999999996,463989.0,18658.160156,18767.5,18655.359375,18751.839844,18751.839844,121900.0,272.739014,281.666992,264.76901200000003,276.178009,276.178009,41302400,120.5,120.58000200000001,120.129997,120.43,101.81190500000001,1307600,126.529999,126.879997,125.900002,126.290001,111.64583600000002,6045000,1.107996,1.11089,1.10105,1.1082049999999999,1.1082049999999999,0.0
2015-03-06,209.419998,209.940002,207.100006,207.5,186.935944,188128000,1195.0,1195.699951,1163.699951,1164.099976,1164.099976,29.0,50.889998999999996,51.220001,48.880001,49.610001000000004,49.610001000000004,370953.0,18814.849609,18979.640625,18808.300781,18971.0,18971.0,147100.0,275.600006,277.608002,270.015015,272.722992,272.722992,28918900,119.699997,119.809998,119.110001,119.150002,100.72976700000001,3372800,124.66999799999999,124.83000200000001,122.970001,123.5,109.17938999999998,20022900,1.1034,1.1034,1.085222,1.103205,1.103205,0.0
2015-03-09,207.740005,208.78999299999998,207.550003,208.360001,187.710678,89818900,1169.400024,1174.199951,1166.300049,1166.400024,1166.400024,168.0,49.599998,50.790001000000004,49.25,50.0,50.0,406840.0,18872.960938,18878.150391,18733.869141,18790.550781,18790.550781,118000.0,274.81201200000004,292.700989,273.89300499999996,289.60699500000004,289.60699500000004,59178200,119.589996,119.68,119.379997,119.629997,101.135551,6241000,124.68,124.870003,124.129997,124.639999,110.18715700000001,8889100,1.084563,1.091,1.083776,1.0845989999999999,1.0845989999999999,0.0
2015-03-10,206.71000700000002,206.809998,204.929993,204.979996,184.66571000000002,157121300,1166.400024,1168.400024,1156.5,1160.099976,1160.099976,45.0,50.080002,50.360001000000004,48.200001,48.290001000000004,48.290001000000004,409877.0,18891.009766,18924.380859,18577.060547,18665.109375,18665.109375,148300.0,289.862,300.044006,289.74301099999997,291.76001,291.76001,67770800,120.019997,120.190002,119.790001,119.82,101.296196,3356900,125.970001,126.440002,125.760002,126.279999,111.636963,9277900,1.083576,1.083705,1.07059,1.0833409999999999,1.0833409999999999,0.0
2015-03-11,205.28999299999998,205.5,204.399994,204.5,184.233246,110145700,1162.0,1162.0,1147.699951,1150.699951,1150.699951,94.0,48.77,49.049999,47.330002,48.169998,48.169998,395761.0,18604.869141,18836.929688,18583.519531,18723.519531,18723.519531,130000.0,291.524994,297.39099100000004,290.507996,296.378998,296.378998,33963900,120.07,120.440002,119.879997,120.43,101.81190500000001,1712200,126.260002,127.459999,126.120003,127.199997,112.45031000000002,6663100,1.0709389999999999,1.0714549999999998,1.0561399999999999,1.07087,1.07087,0.0
2015-03-12,205.259995,207.179993,205.199997,207.100006,186.575546,93993500,1155.400024,1160.5,1149.699951,1152.099976,1152.099976,74.0,48.439999,48.759997999999996,46.860001000000004,47.049999,47.049999,404590.0,18787.099609,19008.130859,18774.419922,18991.109375,18991.109375,149700.0,296.12701400000003,297.088013,292.41299399999997,294.35400400000003,294.35400400000003,32585200,120.629997,120.720001,120.08000200000001,120.309998,101.710464,2970700,128.199997,128.199997,126.720001,127.110001,112.37073500000001,10295900,1.054941,1.06815,1.050155,1.054875,1.054875,0.0
2015-03-13,206.770004,207.929993,204.580002,205.830002,185.431442,162410900,1158.199951,1159.199951,1152.599976,1152.599976,1152.599976,63.0,46.93,47.279999,44.75,44.84,44.84,358381.0,19119.580078,19335.800781,19042.25,19254.25,19254.25,227800.0,294.11801099999997,294.49798599999997,285.33700600000003,285.33700600000003,285.33700600000003,31421500,120.0,120.300003,119.900002,119.970001,101.423012,1845300,126.760002,127.589996,126.489998,126.720001,112.02595500000001,7247200,1.062598,1.063,1.04863,1.0626309999999999,1.0626309999999999,0.0
2015-03-16,206.71000700000002,208.690002,205.860001,208.580002,187.908875,136099200,1159.699951,1162.300049,1150.099976,1153.300049,1153.300049,44.0,44.810001,45.0,42.849998,43.880001,43.880001,395722.0,19245.380859,19349.199219,19226.710938,19246.060547,19246.060547,129000.0,285.684998,294.112,285.684998,290.592987,290.592987,21516100,120.41999799999999,120.41999799999999,119.910004,120.089996,101.524445,1588300,127.940002,128.149994,127.269997,127.940002,113.104492,6374600,1.048449,1.0614,1.048449,1.048163,1.048163,0.0
2015-03-17,207.690002,208.419998,206.979996,207.96000700000002,187.350327,94510400,1153.599976,1158.199951,1144.300049,1148.300049,1148.300049,56.0,43.84,44.200001,42.41,43.459998999999996,43.459998999999996,367600.0,19425.890625,19479.890625,19373.390625,19437.0,19437.0,131800.0,290.59500099999997,292.36499,284.37399300000004,285.505005,285.505005,21497200,120.099998,120.370003,119.879997,120.290001,101.69354200000001,2528800,128.550003,129.110001,128.279999,129.0,114.041573,6314000,1.0572840000000001,1.0649,1.0552979999999998,1.057295,1.057295,0.0
2015-03-18,207.389999,211.270004,206.619995,210.460007,189.602554,228808500,1148.699951,1174.300049,1147.0,1151.400024,1151.400024,71.0,42.509997999999996,45.34,42.029999,44.66,44.66,346310.0,19407.759766,19555.720703,19389.240234,19544.480469,19544.480469,134400.0,285.066986,285.335999,249.86999500000002,256.299011,256.299011,57008000,120.540001,121.889999,120.360001,121.769997,102.944748,3382500,129.91000400000001,131.529999,128.610001,131.490005,116.24288200000001,13981900,1.059591,1.0646,1.05805,1.0598049999999999,1.0598049999999999,0.0
