Date,Open,High,Low,Close,Adj Close,Volume
2015-02-11,121.029999,121.050003,120.639999,121.000000,102.019142,2239600
2015-02-12,121.000000,121.440002,120.900002,121.309998,102.280510,4045600
2015-02-13,121.290001,121.360001,120.820000,120.830002,101.875832,2068700
2015-02-17,120.660004,120.779999,120.059998,120.269997,101.403633,2970300
2015-02-18,120.339996,121.000000,120.209999,120.699997,101.766159,3221900
2015-02-19,120.639999,121.080002,120.540001,120.680000,101.749336,2765500
2015-02-20,121.019997,121.320000,120.470001,120.860001,101.901115,1621100
2015-02-23,121.150002,121.279999,121.059998,121.269997,102.246758,2191400
2015-02-24,121.059998,122.099998,120.800003,122.059998,102.912880,1891700
2015-02-25,121.919998,122.199997,121.739998,122.169998,103.005600,2024500
2015-02-26,122.000000,122.150002,121.440002,121.510002,102.449142,1192200
2015-02-27,121.540001,121.860001,121.309998,121.800003,102.693642,2892800
2015-03-02,121.360001,121.360001,120.400002,120.419998,101.803429,4540700
2015-03-03,120.500000,120.769997,120.339996,120.349998,101.744278,4737600
2015-03-04,120.660004,120.669998,120.199997,120.269997,101.676605,2703200
2015-03-05,120.500000,120.580002,120.129997,120.430000,101.811905,1307600
2015-03-06,119.699997,119.809998,119.110001,119.150002,100.729767,3372800
2015-03-09,119.589996,119.680000,119.379997,119.629997,101.135551,6241000
2015-03-10,120.019997,120.190002,119.790001,119.820000,101.296196,3356900
2015-03-11,120.070000,120.440002,119.879997,120.430000,101.811905,1712200
2015-03-12,120.629997,120.720001,120.080002,120.309998,101.710464,2970700
2015-03-13,120.000000,120.300003,119.900002,119.970001,101.423012,1845300
2015-03-16,120.419998,120.419998,119.910004,120.089996,101.524445,1588300
2015-03-17,120.099998,120.370003,119.879997,120.290001,101.693542,2528800
2015-03-18,120.540001,121.889999,120.360001,121.769997,102.944748,3382500
2015-03-19,121.480003,121.610001,121.050003,121.150002,102.420570,2503000
2015-03-20,121.470001,121.709999,121.360001,121.489998,102.708008,3669300
2015-03-23,121.570000,121.830002,121.550003,121.769997,102.944748,2946600
2015-03-24,121.889999,122.000000,121.699997,121.949997,103.096901,2782100
2015-03-25,122.000000,122.300003,121.440002,121.550003,102.758751,3205900
2015-03-26,121.269997,121.379997,120.720001,120.800003,102.124695,2681800
2015-03-27,121.180000,121.540001,121.029999,121.279999,102.530518,1009700
2015-03-30,121.419998,121.589996,121.279999,121.489998,102.708008,981100
2015-03-31,121.470001,121.760002,121.320000,121.709999,102.893997,1688400
2015-04-01,121.699997,122.169998,121.610001,121.730003,103.189865,7393500
2015-04-02,121.940002,122.120003,121.500000,121.529999,103.020317,3013700
2015-04-06,122.010002,122.160004,121.400002,121.690002,103.155914,3496000
2015-04-07,121.599998,122.139999,121.470001,122.129997,103.528931,2613500
2015-04-08,122.129997,122.129997,121.699997,122.089996,103.495010,3933500
2015-04-09,122.070000,122.070000,121.360001,121.470001,102.969467,1780600
2015-04-10,121.809998,121.900002,121.559998,121.639999,103.113533,1325000
2015-04-13,121.650002,121.849998,121.540001,121.599998,103.079651,1710100
2015-04-14,122.050003,122.309998,121.849998,121.879997,103.317017,2245000
2015-04-15,122.150002,122.290001,121.959999,121.959999,103.384811,1560900
2015-04-16,122.139999,122.139999,121.570000,121.889999,103.325493,1820500
2015-04-17,121.820000,122.349998,121.650002,122.220001,103.605209,1625800
2015-04-20,122.190002,122.349998,121.839996,121.930000,103.359375,1527200
2015-04-21,122.050003,122.099998,121.779999,121.900002,103.333954,2441600
2015-04-22,121.930000,121.940002,121.089996,121.110001,102.664276,2106000
2015-04-23,121.139999,121.589996,121.040001,121.419998,102.927055,1962900
2015-04-24,121.610001,121.830002,121.510002,121.650002,103.122009,1690200
2015-04-27,121.650002,121.760002,121.320000,121.559998,103.045746,1564700
2015-04-28,121.220001,121.379997,120.760002,120.839996,102.435410,1972700
2015-04-29,120.010002,120.150002,119.599998,119.839996,101.587708,3087100
2015-04-30,119.660004,120.010002,119.169998,119.940002,101.672462,5716000
2015-05-01,119.220001,119.470001,118.800003,118.949997,101.111458,3462200
2015-05-04,119.010002,119.160004,118.559998,118.570000,100.788445,2689600
2015-05-05,118.639999,118.690002,118.050003,118.370003,100.618423,3307400
2015-05-06,118.300003,118.300003,117.680000,117.860001,100.184921,2105900
2015-05-07,118.010002,118.410004,117.860001,118.330002,100.584427,3641200
2015-05-08,119.089996,119.230003,118.830002,119.010002,101.162453,5393700
2015-05-11,118.610001,118.650002,117.690002,117.809998,100.142410,3882800
2015-05-12,117.449997,117.980003,117.199997,117.639999,99.997917,3737200
2015-05-13,118.209999,118.279999,117.489998,117.529999,99.904388,3263600
2015-05-14,117.750000,118.139999,117.610001,117.930000,100.244431,3094300
2015-05-15,118.209999,118.820000,118.099998,118.750000,100.941452,1856500
2015-05-18,118.309998,118.480003,117.750000,117.839996,100.167946,2820500
2015-05-19,117.300003,117.800003,117.199997,117.209999,99.632370,3562500
2015-05-20,117.379997,117.680000,117.110001,117.349998,99.751404,2626800
2015-05-21,117.550003,117.949997,117.419998,117.910004,100.227432,1606900
2015-05-22,117.820000,117.849998,117.510002,117.830002,100.159424,2858500
2015-05-26,117.860001,118.410004,117.809998,118.349998,100.601418,2232300
2015-05-27,118.360001,118.550003,118.089996,118.470001,100.703461,2282700
2015-05-28,118.430000,118.489998,118.190002,118.220001,100.490913,2901000
2015-05-29,118.500000,118.570000,118.129997,118.269997,100.533417,2845800
2015-06-01,117.860001,117.989998,117.220001,117.279999,99.969986,5315800
2015-06-02,116.870003,116.989998,116.589996,116.680000,99.458572,7084900
2015-06-03,116.440002,116.440002,115.709999,115.930000,98.819252,3307900
2015-06-04,116.120003,116.669998,116.120003,116.529999,99.330704,2849100
2015-06-05,115.910004,116.209999,115.500000,115.940002,98.827782,5548400
2015-06-08,116.080002,116.199997,115.860001,115.860001,98.759567,2131100
2015-06-09,115.669998,115.669998,115.239998,115.339996,98.316307,6152300
2015-06-10,115.180000,115.279999,114.930000,115.029999,98.052094,1959600
2015-06-11,115.540001,116.070000,115.290001,116.050003,98.921532,2562600
2015-06-12,115.760002,116.330002,115.730003,115.849998,98.751022,2437900
2015-06-15,116.199997,116.250000,115.680000,115.830002,98.734016,1827600
2015-06-16,115.959999,116.120003,115.660004,116.120003,98.981209,2274100
2015-06-17,116.040001,116.199997,115.470001,116.110001,98.972656,3824200
2015-06-18,115.849998,116.000000,115.529999,115.900002,98.793678,1853100
2015-06-19,116.230003,116.620003,116.059998,116.519997,99.322166,5114500
2015-06-22,116.089996,116.250000,115.540001,115.599998,98.537949,2547700
2015-06-23,115.089996,115.639999,115.089996,115.339996,98.316307,1238700
2015-06-24,115.440002,115.720001,115.300003,115.660004,98.589088,2540000
2015-06-25,115.480003,115.639999,115.260002,115.470001,98.427147,2567500
2015-06-26,115.019997,115.129997,114.730003,114.940002,97.975349,2285000
2015-06-29,115.220001,116.089996,115.150002,115.940002,98.827782,5945700
2015-06-30,115.669998,116.180000,115.599998,115.720001,98.640244,2668600
2015-07-01,115.029999,115.290001,115.019997,115.019997,98.323959,4088700
2015-07-02,115.300003,115.660004,115.279999,115.459999,98.700081,1971000
2015-07-06,115.879997,116.070000,115.589996,115.919998,99.093292,4845100
2015-07-07,116.650002,116.860001,116.260002,116.400002,99.503624,3627500
2015-07-08,116.510002,116.709999,116.230003,116.559998,99.640388,3490600
2015-07-09,116.160004,116.199997,115.720001,115.790001,98.982178,1427800
2015-07-10,115.150002,115.360001,114.809998,115.050003,98.349579,2740000
2015-07-13,114.580002,115.080002,114.580002,114.800003,98.135887,3146100
2015-07-14,114.870003,115.000000,114.660004,114.900002,98.221367,4364200
2015-07-15,114.860001,115.370003,114.769997,115.199997,98.477814,1923800
2015-07-16,115.029999,115.459999,114.919998,115.379997,98.631676,2036600
2015-07-17,115.389999,115.620003,115.389999,115.459999,98.700081,2268200
2015-07-20,115.250000,115.449997,115.150002,115.190002,98.469292,2805800
2015-07-21,115.010002,115.480003,115.000000,115.430000,98.674423,2490900
2015-07-22,115.410004,115.750000,115.339996,115.580002,98.802681,1292900
2015-07-23,115.529999,116.019997,115.400002,115.919998,99.093292,2007600
2015-07-24,116.110001,116.110001,115.669998,115.870003,99.050560,2704700
2015-07-27,115.930000,116.180000,115.809998,115.879997,99.059113,4836700
2015-07-28,115.629997,115.820000,115.500000,115.790001,98.982178,2755100
2015-07-29,115.730003,115.809998,115.519997,115.690002,98.896690,1569200
2015-07-30,115.769997,115.919998,115.599998,115.750000,98.947998,2157600
2015-07-31,116.110001,116.410004,116.099998,116.349998,99.460899,3626900
2015-08-03,115.860001,116.379997,115.830002,116.290001,99.692360,2942800
2015-08-04,115.989998,116.050003,115.639999,115.699997,99.186546,3823200
2015-08-05,115.510002,115.510002,115.089996,115.250000,98.800819,2991600
2015-08-06,115.379997,115.589996,115.330002,115.470001,98.989395,1750800
2015-08-07,115.639999,115.940002,115.550003,115.870003,99.332291,2907200
2015-08-10,115.580002,115.680000,115.349998,115.410004,98.937973,1317600
2015-08-11,115.889999,116.209999,115.820000,115.889999,99.349464,5011600
2015-08-12,115.889999,116.260002,115.650002,115.709999,99.195099,5062200
2015-08-13,115.410004,115.660004,115.220001,115.309998,98.852196,1647500
2015-08-14,115.279999,115.529999,115.169998,115.419998,98.946526,1693600
2015-08-17,115.800003,116.099998,115.589996,115.790001,99.263733,3313900
2015-08-18,115.519997,115.639999,115.279999,115.349998,98.886536,2200900
2015-08-19,115.099998,115.989998,115.000000,115.910004,99.366615,2600100
2015-08-20,115.949997,116.110001,115.809998,115.980003,99.426590,1760100
2015-08-21,116.010002,116.290001,115.820000,116.010002,99.452324,2971100
2015-08-24,116.500000,116.589996,115.629997,115.690002,99.178001,3966000
2015-08-25,115.349998,115.559998,114.870003,115.099998,98.672203,2625300
2015-08-26,114.879997,115.230003,114.680000,115.029999,98.612206,3299400
2015-08-27,114.809998,115.389999,114.699997,115.139999,98.706497,2957800
2015-08-28,115.709999,115.760002,115.269997,115.349998,98.886536,1901200
2015-08-31,115.790001,115.820000,115.059998,115.059998,98.637909,1250200
2015-09-01,115.059998,115.489998,114.839996,115.419998,99.235443,3856800
2015-09-02,114.970001,115.459999,114.970001,115.250000,99.089310,1824500
2015-09-03,115.570000,115.940002,115.419998,115.800003,99.562157,11303000
2015-09-04,115.970001,116.199997,115.779999,116.059998,99.785713,1648600
2015-09-08,115.760002,115.820000,115.500000,115.519997,99.321419,1892300
2015-09-09,115.230003,115.839996,115.199997,115.769997,99.536385,2079100
2015-09-10,115.570000,115.650002,115.360001,115.540001,99.338615,2566500
2015-09-11,115.580002,115.889999,115.570000,115.620003,99.407410,2333300
2015-09-14,115.779999,115.820000,115.480003,115.610001,99.398811,1732500
2015-09-15,115.339996,115.480003,114.639999,114.739998,98.650787,3090400
2015-09-16,114.809998,115.050003,114.760002,114.949997,98.831360,2918300
2015-09-17,114.930000,115.940002,114.889999,115.900002,99.648140,4106700
2015-09-18,116.080002,116.379997,116.000000,116.250000,99.949081,4692400
2015-09-21,115.940002,116.099998,115.610001,115.660004,99.441772,3209900
2015-09-22,116.050003,116.349998,115.940002,116.160004,99.871681,4001000
2015-09-23,116.120003,116.220001,115.930000,116.089996,99.811485,2435200
2015-09-24,116.459999,116.519997,116.080002,116.110001,99.828667,2378100
2015-09-25,115.739998,115.949997,115.650002,115.760002,99.527763,2858800
2015-09-28,115.839996,116.160004,115.699997,115.959999,99.699722,3099400
2015-09-29,115.910004,116.150002,115.820000,116.110001,99.828667,2267100
2015-09-30,115.879997,116.129997,115.830002,116.089996,99.811485,4404200
2015-10-01,115.739998,115.919998,115.570000,115.730003,99.789093,6459600
2015-10-02,116.349998,116.489998,116.019997,116.239998,100.228828,3480100
2015-10-05,115.919998,116.070000,115.800003,115.930000,99.961548,7567200
2015-10-06,115.930000,116.220001,115.650002,116.160004,100.159843,3241200
2015-10-07,116.239998,116.599998,115.919998,116.570000,100.513390,5884900
2015-10-08,116.570000,116.570000,115.980003,116.110001,100.116776,2175000
2015-10-09,116.089996,116.279999,115.989998,116.160004,100.159843,3798800
2015-10-12,116.320000,116.699997,116.320000,116.629997,100.565125,860400
2015-10-13,116.610001,116.639999,116.239998,116.540001,100.487511,2147200
2015-10-14,116.839996,117.010002,116.570000,117.000000,100.884148,1976500
2015-10-15,116.849998,116.949997,116.610001,116.949997,100.841019,4233500
2015-10-16,116.919998,117.029999,116.830002,116.989998,100.875526,3055300
2015-10-19,116.940002,116.989998,116.639999,116.980003,100.866905,2510700
2015-10-20,116.639999,116.849998,116.550003,116.760002,100.677216,4190100
2015-10-21,117.050003,117.370003,117.050003,117.339996,101.177299,2497700
2015-10-22,117.309998,117.779999,117.220001,117.589996,101.392876,2396900
2015-10-23,117.349998,117.410004,117.160004,117.160004,101.022110,3682800
2015-10-26,117.370003,117.430000,117.129997,117.370003,101.203186,3771900
2015-10-27,117.660004,117.690002,117.370003,117.400002,101.229073,2809600
2015-10-28,117.290001,117.360001,116.820000,116.940002,100.832428,4693300
2015-10-29,116.610001,116.629997,116.000000,116.120003,100.125351,2942100
2015-10-30,116.190002,116.440002,116.080002,116.419998,100.384033,2664100
2015-11-02,115.800003,115.879997,115.559998,115.589996,99.952545,6241700
2015-11-03,115.599998,115.709999,115.430000,115.599998,99.961205,2672700
2015-11-04,115.629997,115.790001,115.449997,115.470001,99.848763,4176400
2015-11-05,115.559998,115.720001,115.230003,115.500000,99.874725,3743100
2015-11-06,114.830002,114.879997,114.639999,114.750000,99.226181,4306200
2015-11-09,114.540001,114.809998,114.430000,114.559998,99.061890,3253200
2015-11-10,114.699997,115.059998,114.570000,114.849998,99.312653,2228800
2015-11-11,114.800003,114.900002,114.730003,114.839996,99.304008,910900
2015-11-12,114.750000,115.199997,114.739998,114.800003,99.269409,3102000
2015-11-13,115.089996,115.190002,114.980003,115.139999,99.563446,2618900
2015-11-16,115.209999,115.300003,115.019997,115.160004,99.580727,2558400
2015-11-17,114.949997,115.500000,114.860001,115.279999,99.684494,3857700
2015-11-18,115.199997,115.410004,115.070000,115.309998,99.710419,1713300
2015-11-19,115.470001,115.769997,115.440002,115.650002,100.004440,2890500
2015-11-20,115.629997,115.760002,115.480003,115.629997,99.987137,2344900
2015-11-23,115.540001,115.750000,115.470001,115.669998,100.021736,1948100
2015-11-24,115.639999,115.820000,115.580002,115.709999,100.056328,1659500
2015-11-25,115.750000,115.910004,115.680000,115.820000,100.151421,609600
2015-11-27,115.910004,116.000000,115.860001,115.860001,100.186043,409200
2015-11-30,115.849998,115.949997,115.800003,115.910004,100.229256,4925000
2015-12-01,115.639999,116.470001,115.559998,116.449997,100.982834,5961700
2015-12-02,116.209999,116.330002,116.050003,116.169998,100.740021,6138300
2015-12-03,115.580002,115.690002,114.559998,114.629997,99.404587,4515400
2015-12-04,114.790001,115.279999,114.790001,115.250000,99.942200,3120500
2015-12-07,115.220001,115.830002,115.190002,115.449997,100.115669,3094600
2015-12-08,115.599998,115.610001,115.220001,115.300003,99.985573,3754100
2015-12-09,115.169998,115.419998,114.930000,115.269997,99.959557,3394600
2015-12-10,115.290001,115.470001,115.000000,115.000000,99.725433,4722600
2015-12-11,115.279999,115.410004,114.809998,115.199997,99.898842,7949600
2015-12-14,114.849998,115.000000,114.180000,114.349998,99.161766,6442800
2015-12-15,114.070000,114.629997,113.940002,114.360001,99.170433,3822600
2015-12-16,114.309998,114.629997,113.699997,114.339996,99.153076,2540900
2015-12-17,114.660004,114.739998,114.339996,114.470001,99.265823,2327500
2015-12-18,114.519997,114.760002,114.430000,114.470001,99.265823,2566200
2015-12-21,114.760002,114.900002,114.459999,114.550003,99.335197,3026000
2015-12-22,114.430000,114.589996,114.290001,114.400002,99.205116,2204900
2015-12-23,114.279999,114.519997,114.209999,114.500000,99.291862,1923200
2015-12-24,114.339996,114.550003,114.199997,114.550003,99.615349,920100
2015-12-28,114.360001,114.559998,114.209999,114.410004,99.493607,2422500
2015-12-29,114.279999,114.379997,113.809998,113.820000,98.980515,2965700
2015-12-30,113.769997,114.050003,113.730003,113.820000,98.980515,1890600
2015-12-31,114.169998,114.269997,114.000000,114.010002,99.145760,1228200
2016-01-04,114.150002,114.410004,113.889999,113.949997,99.093544,8333700
2016-01-05,114.089996,114.230003,113.910004,114.010002,99.145760,4474300
2016-01-06,114.480003,114.529999,114.300003,114.459999,99.537094,4522400
2016-01-07,114.570000,114.680000,114.250000,114.550003,99.615349,4820000
2016-01-08,114.519997,114.919998,114.440002,114.639999,99.693588,4363500
2016-01-11,114.489998,114.610001,114.230003,114.269997,99.371849,4161500
2016-01-12,114.300003,114.910004,114.300003,114.529999,99.597931,2616600
2016-01-13,114.720001,115.000000,114.540001,114.879997,99.902313,5649800
2016-01-14,114.900002,114.919998,114.260002,114.309998,99.406609,4735300
2016-01-15,114.339996,114.489998,113.980003,114.139999,99.258789,5977900
2016-01-19,114.040001,114.120003,113.610001,113.629997,98.815315,3374300
2016-01-20,113.839996,113.940002,113.510002,113.800003,98.963127,6175300
2016-01-21,113.809998,113.989998,113.360001,113.470001,98.676140,3928300
2016-01-22,113.430000,113.760002,113.349998,113.540001,98.737015,2932000
2016-01-25,113.190002,113.709999,113.190002,113.419998,98.632652,2485200
2016-01-26,113.510002,113.779999,113.440002,113.739998,98.910942,4002200
2016-01-27,113.529999,113.709999,113.209999,113.430000,98.641350,2535900
2016-01-28,113.269997,113.750000,113.269997,113.559998,98.754402,4187100
2016-01-29,114.220001,114.220001,113.900002,114.150002,99.267502,2022700
2016-02-01,113.489998,113.589996,113.110001,113.449997,98.950890,8696800
2016-02-02,113.639999,113.739998,113.370003,113.660004,99.134041,5881200
2016-02-03,113.519997,113.940002,113.239998,113.379997,98.889816,3732100
2016-02-04,113.489998,113.680000,113.330002,113.430000,98.933418,3367500
2016-02-05,113.279999,113.500000,113.120003,113.410004,98.915985,4334400
2016-02-08,113.650002,114.080002,113.500000,114.000000,99.430603,3265200
2016-02-09,113.660004,114.080002,113.589996,113.610001,99.090401,3346900
2016-02-10,113.739998,113.930000,113.620003,113.750000,99.212540,3738300
2016-02-11,114.000000,114.489998,113.900002,114.129997,99.543968,5333600
2016-02-12,113.669998,113.830002,113.169998,113.489998,98.985756,4180600
2016-02-16,113.529999,113.529999,112.879997,112.949997,98.514786,4972200
2016-02-17,112.900002,113.139999,112.669998,112.919998,98.488632,5008100
2016-02-18,113.190002,113.879997,113.080002,113.839996,99.291023,3810700
2016-02-19,113.800003,113.970001,113.570000,113.760002,99.221260,3587300
2016-02-22,113.870003,114.040001,113.779999,113.989998,99.421875,4556800
2016-02-23,113.750000,114.300003,113.550003,114.220001,99.622482,2832100
2016-02-24,114.500000,114.820000,114.269997,114.330002,99.718407,3402200
2016-02-25,114.580002,115.110001,114.580002,114.970001,100.276604,4531800
2016-02-26,114.910004,114.959999,114.570000,114.930000,100.241753,5422500
2016-02-29,114.849998,115.070000,114.779999,115.010002,100.311516,5231900
2016-03-01,115.110001,115.110001,113.919998,114.050003,99.764809,8301800
2016-03-02,113.949997,114.300003,113.820000,114.279999,99.965973,3519600
2016-03-03,114.290001,114.900002,114.279999,114.820000,100.438339,3614600
2016-03-04,114.739998,114.820000,114.449997,114.800003,100.420860,2040600
2016-03-07,114.489998,114.959999,114.489998,114.930000,100.534584,3616900
2016-03-08,115.769997,115.860001,115.449997,115.540001,101.068153,3279800
2016-03-09,115.199997,115.540001,115.180000,115.410004,100.954437,3205800
2016-03-10,115.910004,116.089996,115.400002,115.889999,101.374336,4459000
2016-03-11,116.300003,116.379997,115.970001,116.220001,101.662979,4603500
2016-03-14,116.430000,116.599998,116.209999,116.559998,101.960411,2997400
2016-03-15,116.830002,116.830002,116.389999,116.519997,101.925407,6599400
2016-03-16,116.349998,117.120003,116.260002,117.080002,102.415283,3975400
2016-03-17,117.080002,117.690002,117.080002,117.440002,102.730179,3341900
2016-03-18,117.860001,117.910004,117.500000,117.709999,102.966408,3315200
2016-03-21,117.510002,117.839996,117.419998,117.570000,102.843887,2948600
2016-03-22,117.800003,117.800003,117.279999,117.349998,102.651451,3762900
2016-03-23,117.589996,117.940002,117.309998,117.940002,103.167572,5338700
2016-03-24,118.260002,118.260002,117.800003,117.889999,103.123840,2601500
2016-03-28,117.940002,118.190002,117.860001,117.959999,103.185066,3274500
2016-03-29,118.279999,118.599998,118.110001,118.489998,103.648651,3758500
2016-03-30,118.489998,118.489998,118.190002,118.349998,103.526192,3877600
2016-03-31,118.379997,118.860001,118.290001,118.820000,103.937325,7853500
2016-04-01,118.650002,118.959999,118.190002,118.870003,104.272400,6809800
2016-04-04,118.900002,118.919998,118.660004,118.879997,104.281219,4138700
2016-04-05,118.690002,119.269997,118.559998,119.260002,104.614555,6944700
2016-04-06,119.070000,119.180000,118.910004,119.160004,104.526817,4793600
2016-04-07,119.440002,119.540001,119.250000,119.480003,104.807526,3591900
2016-04-08,119.379997,119.389999,119.139999,119.209999,104.570679,2060900
2016-04-11,119.089996,119.339996,118.980003,119.199997,104.561874,1998600
2016-04-12,118.879997,119.040001,118.610001,118.730003,104.149620,3553400
2016-04-13,118.769997,119.160004,118.699997,119.139999,104.509270,2502200
2016-04-14,119.180000,119.230003,118.910004,119.059998,104.439102,1864000
2016-04-15,119.300003,119.620003,119.139999,119.559998,104.877686,3789500
2016-04-18,119.339996,119.690002,119.339996,119.690002,104.991722,2827400
2016-04-19,119.730003,119.919998,119.570000,119.910004,105.184708,2577100
2016-04-20,120.059998,120.389999,119.550003,119.580002,104.895203,3040900
2016-04-21,119.660004,119.690002,119.330002,119.529999,104.851357,3579500
2016-04-22,119.910004,119.910004,119.550003,119.660004,104.965408,1651800
2016-04-25,119.680000,119.690002,119.300003,119.379997,104.719780,2923600
2016-04-26,119.500000,119.500000,119.120003,119.330002,104.675934,3286600
2016-04-27,119.589996,120.089996,119.419998,120.089996,105.342590,3091100
2016-04-28,119.900002,120.269997,119.820000,120.199997,105.439125,3503200
2016-04-29,120.080002,120.419998,119.849998,120.330002,105.553131,2924600
2016-05-02,119.949997,120.050003,119.769997,119.849998,105.416809,6771200
2016-05-03,120.040001,120.239998,119.900002,120.059998,105.601509,3732700
2016-05-04,120.000000,120.010002,119.720001,119.860001,105.425591,4228200
2016-05-05,119.959999,120.129997,119.620003,120.099998,105.636681,4466000
2016-05-06,120.050003,120.050003,119.690002,119.839996,105.408012,3045000
2016-05-09,119.949997,119.949997,119.610001,119.720001,105.302437,6202800
2016-05-10,119.809998,119.970001,119.669998,119.919998,105.478378,5469900
2016-05-11,119.839996,120.239998,119.750000,120.050003,105.592712,3416600
2016-05-12,120.099998,120.099998,119.669998,119.800003,105.372803,2681900
2016-05-13,119.910004,120.059998,119.779999,120.019997,105.566315,4328100
2016-05-16,120.019997,120.019997,119.599998,119.620003,105.214516,2968400
2016-05-17,119.610001,119.800003,119.510002,119.580002,105.179283,3386000
2016-05-18,119.449997,119.449997,118.440002,118.559998,104.282143,7022100
2016-05-19,118.620003,118.919998,118.620003,118.839996,104.528419,5759900
2016-05-20,118.930000,118.989998,118.690002,118.919998,104.598793,2977700
2016-05-23,118.919998,118.980003,118.709999,118.919998,104.598793,2842000
2016-05-24,118.989998,118.989998,118.559998,118.720001,104.422905,3498100
2016-05-25,118.730003,118.959999,118.699997,118.930000,104.607582,4793800
2016-05-26,118.959999,119.449997,118.959999,119.269997,104.906647,4858600
2016-05-27,119.279999,119.410004,119.029999,119.180000,104.827499,2762800
2016-05-31,119.000000,119.500000,118.910004,119.389999,105.012199,3170400
2016-06-01,119.279999,119.419998,119.040001,119.139999,105.086311,5528700
2016-06-02,119.279999,119.599998,119.230003,119.379997,105.297974,2709400
2016-06-03,120.050003,120.339996,119.930000,120.339996,106.144737,2998800
2016-06-06,120.309998,120.309998,120.019997,120.050003,105.888947,6401500
2016-06-07,120.320000,120.449997,120.180000,120.230003,106.047729,3663400
2016-06-08,120.379997,120.639999,120.330002,120.629997,106.400528,2478800
2016-06-09,120.910004,120.970001,120.730003,120.800003,106.550484,2885400
2016-06-10,120.900002,121.150002,120.879997,120.940002,106.673965,4209200
2016-06-13,121.150002,121.150002,120.680000,120.760002,106.515213,3979900
2016-06-14,120.919998,121.019997,120.449997,120.489998,106.277054,6301100
2016-06-15,120.900002,121.089996,120.650002,120.940002,106.673965,5589500
2016-06-16,120.919998,121.260002,120.860001,121.120003,106.832726,4550700
2016-06-17,121.080002,121.080002,120.690002,120.760002,106.515213,2673200
2016-06-20,120.680000,120.699997,120.480003,120.610001,106.382912,4549700
2016-06-21,120.709999,120.769997,120.410004,120.500000,106.285889,4396400
2016-06-22,120.529999,120.730003,120.500000,120.720001,106.479897,4090400
2016-06-23,120.650002,120.699997,120.500000,120.599998,106.374046,3942700
2016-06-24,120.879997,121.500000,120.879997,121.169998,106.876823,5294900
2016-06-27,121.589996,121.989998,121.589996,121.680000,107.326698,7323900
2016-06-28,121.830002,122.389999,121.820000,122.349998,107.917618,5555700
2016-06-29,122.519997,122.690002,122.220001,122.309998,107.882339,5325800
2016-06-30,122.440002,122.839996,122.300003,122.739998,108.261635,5398300
2016-07-01,122.989998,123.169998,122.760002,123.050003,108.828537,4396300
2016-07-05,123.459999,123.580002,123.199997,123.470001,109.200012,4415000
2016-07-06,123.639999,123.750000,123.400002,123.690002,109.394592,6770300
2016-07-07,123.629997,123.860001,123.459999,123.709999,109.412292,2597100
2016-07-08,124.050003,124.419998,123.860001,124.400002,110.022522,3835300
2016-07-11,124.279999,124.480003,124.059998,124.080002,109.739510,3000200
2016-07-12,123.830002,123.839996,123.370003,123.379997,109.120415,4363000
2016-07-13,123.889999,124.059998,123.730003,123.860001,109.544930,3738500
2016-07-14,123.230003,123.680000,123.209999,123.559998,109.279579,7254900
2016-07-15,123.269997,123.500000,123.000000,123.089996,108.863922,4442600
